Id,UnimodId,Name,Description,Composition,AvgMass,MonoMass,Site,Position,Classification,SpecGroup,NeutralLoss,LastModified,Approved,Hidden
Hex(2)HexNAc(4)NeuAc(1):T,1700,Hex(2)HexNAc(4)NeuAc(1),Hex(2) HexNAc(4) NeuAc,Hex(2) HexNAc(4) NeuAc(1),1428.3059,1427.518554,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(4)NeuAc(1):S:NL,1700,Hex(2)HexNAc(4)NeuAc(1),Hex(2) HexNAc(4) NeuAc,Hex(2) HexNAc(4) NeuAc(1),1428.3059,1427.518554,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(4)NeuAc(1):T:NL,1700,Hex(2)HexNAc(4)NeuAc(1),Hex(2) HexNAc(4) NeuAc,Hex(2) HexNAc(4) NeuAc(1),1428.3059,1427.518554,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(4):S,1701,dHex(2)Hex(2)HexNAc(4),dHex(2) Hex(2) HexNAc(4),dHex(2) Hex(2) HexNAc(4),1429.3337,1428.538955,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(4):T,1701,dHex(2)Hex(2)HexNAc(4),dHex(2) Hex(2) HexNAc(4),dHex(2) Hex(2) HexNAc(4),1429.3337,1428.538955,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(4):S:NL,1701,dHex(2)Hex(2)HexNAc(4),dHex(2) Hex(2) HexNAc(4),dHex(2) Hex(2) HexNAc(4),1429.3337,1428.538955,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(4):T:NL,1701,dHex(2)Hex(2)HexNAc(4),dHex(2) Hex(2) HexNAc(4),dHex(2) Hex(2) HexNAc(4),1429.3337,1428.538955,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1):T,1702,dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1),dHex(2) Hex(3) HexA HexNAc(2) Sulf,O(3) S dHex(2) Hex(3) HexA HexNAc(2),1441.2766,1440.421936,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:44,FALSE,TRUE
dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1):S,1702,dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1),dHex(2) Hex(3) HexA HexNAc(2) Sulf,O(3) S dHex(2) Hex(3) HexA HexNAc(2),1441.2766,1440.421936,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:44,FALSE,TRUE
dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1):T:NL,1702,dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1),dHex(2) Hex(3) HexA HexNAc(2) Sulf,O(3) S dHex(2) Hex(3) HexA HexNAc(2),1441.2766,1440.421936,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:44,FALSE,TRUE
dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1):S:NL,1702,dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1),dHex(2) Hex(3) HexA HexNAc(2) Sulf,O(3) S dHex(2) Hex(3) HexA HexNAc(2),1441.2766,1440.421936,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:44,FALSE,TRUE
dHex(4)HexNAc(3)Kdn(1):T,1703,dHex(4)HexNAc(3)Kdn(1),dHex(4) HexNAc(3) Kdn,dHex(4) HexNAc(3) Kdn,1444.345,1443.538621,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:34,FALSE,TRUE
dHex(4)HexNAc(3)Kdn(1):S,1703,dHex(4)HexNAc(3)Kdn(1),dHex(4) HexNAc(3) Kdn,dHex(4) HexNAc(3) Kdn,1444.345,1443.538621,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:34,FALSE,TRUE
dHex(4)HexNAc(3)Kdn(1):T:NL,1703,dHex(4)HexNAc(3)Kdn(1),dHex(4) HexNAc(3) Kdn,dHex(4) HexNAc(3) Kdn,1444.345,1443.538621,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:34,FALSE,TRUE
dHex(4)HexNAc(3)Kdn(1):S:NL,1703,dHex(4)HexNAc(3)Kdn(1),dHex(4) HexNAc(3) Kdn,dHex(4) HexNAc(3) Kdn,1444.345,1443.538621,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:34,FALSE,TRUE
Hex(2)HexNAc(1)NeuGc(3):S,1705,Hex(2)HexNAc(1)NeuGc(3),Hex(2) HexNAc NeuGc(3),Hex(2) HexNAc(1) NeuGc(3),1449.2357,1448.456013,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(1)NeuGc(3):T,1705,Hex(2)HexNAc(1)NeuGc(3),Hex(2) HexNAc NeuGc(3),Hex(2) HexNAc(1) NeuGc(3),1449.2357,1448.456013,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(1)NeuGc(3):S:NL,1705,Hex(2)HexNAc(1)NeuGc(3),Hex(2) HexNAc NeuGc(3),Hex(2) HexNAc(1) NeuGc(3),1449.2357,1448.456013,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(1)NeuGc(3):T:NL,1705,Hex(2)HexNAc(1)NeuGc(3),Hex(2) HexNAc NeuGc(3),Hex(2) HexNAc(1) NeuGc(3),1449.2357,1448.456013,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(4)Hex(1)HexNAc(1)Kdn(2):T,1706,dHex(4)Hex(1)HexNAc(1)Kdn(2),dHex(4) Hex HexNAc Kdn(2),dHex(4) Hex HexNAc Kdn(2),1450.3032,1449.501567,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:27,FALSE,TRUE
dHex(4)Hex(1)HexNAc(1)Kdn(2):S,1706,dHex(4)Hex(1)HexNAc(1)Kdn(2),dHex(4) Hex HexNAc Kdn(2),dHex(4) Hex HexNAc Kdn(2),1450.3032,1449.501567,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:27,FALSE,TRUE
dHex(4)Hex(1)HexNAc(1)Kdn(2):T:NL,1706,dHex(4)Hex(1)HexNAc(1)Kdn(2),dHex(4) Hex HexNAc Kdn(2),dHex(4) Hex HexNAc Kdn(2),1450.3032,1449.501567,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:27,FALSE,TRUE
dHex(4)Hex(1)HexNAc(1)Kdn(2):S:NL,1706,dHex(4)Hex(1)HexNAc(1)Kdn(2),dHex(4) Hex HexNAc Kdn(2),dHex(4) Hex HexNAc Kdn(2),1450.3032,1449.501567,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:27,FALSE,TRUE
dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1):T,1707,dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1),dHex Hex(2) HexNAc(3) NeuAc Sulf,O(3) S dHex Hex(2) HexNAc(3) NeuAc,1451.3177,1450.453905,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:33,FALSE,TRUE
dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1):S,1707,dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1),dHex Hex(2) HexNAc(3) NeuAc Sulf,O(3) S dHex Hex(2) HexNAc(3) NeuAc,1451.3177,1450.453905,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:33,FALSE,TRUE
dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1):T:NL,1707,dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1),dHex Hex(2) HexNAc(3) NeuAc Sulf,O(3) S dHex Hex(2) HexNAc(3) NeuAc,1451.3177,1450.453905,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:33,FALSE,TRUE
dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1):S:NL,1707,dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1),dHex Hex(2) HexNAc(3) NeuAc Sulf,O(3) S dHex Hex(2) HexNAc(3) NeuAc,1451.3177,1450.453905,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:33,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuAc(2):S,1708,dHex(1)Hex(2)HexNAc(2)NeuAc(2),dHex Hex(2) HexNAc(2) NeuAc(2),dHex(1) Hex(2) HexNAc(2) NeuAc(2),1459.3166,1458.513134,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuAc(2):T,1708,dHex(1)Hex(2)HexNAc(2)NeuAc(2),dHex Hex(2) HexNAc(2) NeuAc(2),dHex(1) Hex(2) HexNAc(2) NeuAc(2),1459.3166,1458.513134,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuAc(2):S:NL,1708,dHex(1)Hex(2)HexNAc(2)NeuAc(2),dHex Hex(2) HexNAc(2) NeuAc(2),dHex(1) Hex(2) HexNAc(2) NeuAc(2),1459.3166,1458.513134,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuAc(2):T:NL,1708,dHex(1)Hex(2)HexNAc(2)NeuAc(2),dHex Hex(2) HexNAc(2) NeuAc(2),dHex(1) Hex(2) HexNAc(2) NeuAc(2),1459.3166,1458.513134,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(3)Hex(1)HexNAc(3)Kdn(1):T,1709,dHex(3)Hex(1)HexNAc(3)Kdn(1),dHex(3) Hex HexNAc(3) Kdn,dHex(3) Hex HexNAc(3) Kdn,1460.3444,1459.533535,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:20,FALSE,TRUE
dHex(3)Hex(1)HexNAc(3)Kdn(1):S,1709,dHex(3)Hex(1)HexNAc(3)Kdn(1),dHex(3) Hex HexNAc(3) Kdn,dHex(3) Hex HexNAc(3) Kdn,1460.3444,1459.533535,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 15:56:20,FALSE,TRUE
dHex(3)Hex(1)HexNAc(3)Kdn(1):T:NL,1709,dHex(3)Hex(1)HexNAc(3)Kdn(1),dHex(3) Hex HexNAc(3) Kdn,dHex(3) Hex HexNAc(3) Kdn,1460.3444,1459.533535,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:20,FALSE,TRUE
dHex(3)Hex(1)HexNAc(3)Kdn(1):S:NL,1709,dHex(3)Hex(1)HexNAc(3)Kdn(1),dHex(3) Hex HexNAc(3) Kdn,dHex(3) Hex HexNAc(3) Kdn,1460.3444,1459.533535,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 15:56:20,FALSE,TRUE
Hex(3)HexNAc(3)NeuAc(1)Sulf(1):T,1711,Hex(3)HexNAc(3)NeuAc(1)Sulf(1),Hex(3) HexNAc(3) NeuAc Sulf,O(3) S Hex(3) HexNAc(3) NeuAc,1467.3171,1466.44882,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:17,FALSE,TRUE
Hex(3)HexNAc(3)NeuAc(1)Sulf(1):S,1711,Hex(3)HexNAc(3)NeuAc(1)Sulf(1),Hex(3) HexNAc(3) NeuAc Sulf,O(3) S Hex(3) HexNAc(3) NeuAc,1467.3171,1466.44882,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:17,FALSE,TRUE
Hex(3)HexNAc(3)NeuAc(1)Sulf(1):T:NL,1711,Hex(3)HexNAc(3)NeuAc(1)Sulf(1),Hex(3) HexNAc(3) NeuAc Sulf,O(3) S Hex(3) HexNAc(3) NeuAc,1467.3171,1466.44882,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:17,FALSE,TRUE
Hex(3)HexNAc(3)NeuAc(1)Sulf(1):S:NL,1711,Hex(3)HexNAc(3)NeuAc(1)Sulf(1),Hex(3) HexNAc(3) NeuAc Sulf,O(3) S Hex(3) HexNAc(3) NeuAc,1467.3171,1466.44882,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:17,FALSE,TRUE
Hex(3)HexNAc(2)NeuAc(2):S,1712,Hex(3)HexNAc(2)NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),1475.316,1474.508049,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(3)HexNAc(2)NeuAc(2):T,1712,Hex(3)HexNAc(2)NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),1475.316,1474.508049,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(3)HexNAc(2)NeuAc(2):S:NL,1712,Hex(3)HexNAc(2)NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),1475.316,1474.508049,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(3)HexNAc(2)NeuAc(2):T:NL,1712,Hex(3)HexNAc(2)NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),Hex(3) HexNAc(2) NeuAc(2),1475.316,1474.508049,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(3)HexNAc(3)NeuGc(1)Sulf(1):T,1713,Hex(3)HexNAc(3)NeuGc(1)Sulf(1),Hex(3) HexNAc(3) NeuGc Sulf,O(3) S Hex(3) HexNAc(3) NeuGc,1483.3165,1482.443734,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:04,FALSE,TRUE
Hex(3)HexNAc(3)NeuGc(1)Sulf(1):S,1713,Hex(3)HexNAc(3)NeuGc(1)Sulf(1),Hex(3) HexNAc(3) NeuGc Sulf,O(3) S Hex(3) HexNAc(3) NeuGc,1483.3165,1482.443734,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:55:04,FALSE,TRUE
Hex(3)HexNAc(3)NeuGc(1)Sulf(1):T:NL,1713,Hex(3)HexNAc(3)NeuGc(1)Sulf(1),Hex(3) HexNAc(3) NeuGc Sulf,O(3) S Hex(3) HexNAc(3) NeuGc,1483.3165,1482.443734,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:04,FALSE,TRUE
Hex(3)HexNAc(3)NeuGc(1)Sulf(1):S:NL,1713,Hex(3)HexNAc(3)NeuGc(1)Sulf(1),Hex(3) HexNAc(3) NeuGc Sulf,O(3) S Hex(3) HexNAc(3) NeuGc,1483.3165,1482.443734,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:55:04,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuGc(2):S,1714,dHex(1)Hex(2)HexNAc(2)NeuGc(2),dHex Hex(2) HexNAc(2) NeuGc(2),dHex(1) Hex(2) HexNAc(2) NeuGc(2),1491.3154,1490.502964,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuGc(2):T,1714,dHex(1)Hex(2)HexNAc(2)NeuGc(2),dHex Hex(2) HexNAc(2) NeuGc(2),dHex(1) Hex(2) HexNAc(2) NeuGc(2),1491.3154,1490.502964,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuGc(2):S:NL,1714,dHex(1)Hex(2)HexNAc(2)NeuGc(2),dHex Hex(2) HexNAc(2) NeuGc(2),dHex(1) Hex(2) HexNAc(2) NeuGc(2),1491.3154,1490.502964,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(1)Hex(2)HexNAc(2)NeuGc(2):T:NL,1714,dHex(1)Hex(2)HexNAc(2)NeuGc(2),dHex Hex(2) HexNAc(2) NeuGc(2),dHex(1) Hex(2) HexNAc(2) NeuGc(2),1491.3154,1490.502964,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(3)HexNAc(2)NeuGc(1):T,1715,dHex(2)Hex(3)HexNAc(2)NeuGc(1),dHex(2) Hex(3) HexNAc(2) NeuGc ---OR--- Hex(4) HexNAc(2) dHex NeuAc,dHex(2) Hex(3) HexNAc(2) NeuGc,1492.3432,1491.523365,T,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 15:37:46,FALSE,TRUE
dHex(2)Hex(3)HexNAc(2)NeuGc(1):S,1715,dHex(2)Hex(3)HexNAc(2)NeuGc(1),dHex(2) Hex(3) HexNAc(2) NeuGc ---OR--- Hex(4) HexNAc(2) dHex NeuAc,dHex(2) Hex(3) HexNAc(2) NeuGc,1492.3432,1491.523365,S,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 15:37:46,FALSE,TRUE
dHex(2)Hex(3)HexNAc(2)NeuGc(1):T:NL,1715,dHex(2)Hex(3)HexNAc(2)NeuGc(1),dHex(2) Hex(3) HexNAc(2) NeuGc ---OR--- Hex(4) HexNAc(2) dHex NeuAc,dHex(2) Hex(3) HexNAc(2) NeuGc,1492.3432,1491.523365,T,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 15:37:46,FALSE,TRUE
dHex(2)Hex(3)HexNAc(2)NeuGc(1):S:NL,1715,dHex(2)Hex(3)HexNAc(2)NeuGc(1),dHex(2) Hex(3) HexNAc(2) NeuGc ---OR--- Hex(4) HexNAc(2) dHex NeuAc,dHex(2) Hex(3) HexNAc(2) NeuGc,1492.3432,1491.523365,S,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 15:37:46,FALSE,TRUE
dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1):T,1716,dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1),dHex Hex(3) HexA HexNAc(3) Sulf,O(3) S dHex Hex(3) HexA HexNAc(3),1498.3279,1497.4434,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:54:51,FALSE,TRUE
dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1):S,1716,dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1),dHex Hex(3) HexA HexNAc(3) Sulf,O(3) S dHex Hex(3) HexA HexNAc(3),1498.3279,1497.4434,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 09:54:51,FALSE,TRUE
dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1):T:NL,1716,dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1),dHex Hex(3) HexA HexNAc(3) Sulf,O(3) S dHex Hex(3) HexA HexNAc(3),1498.3279,1497.4434,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:54:51,FALSE,TRUE
dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1):S:NL,1716,dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1),dHex Hex(3) HexA HexNAc(3) Sulf,O(3) S dHex Hex(3) HexA HexNAc(3),1498.3279,1497.4434,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 09:54:51,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(2):S,1717,Hex(2)HexNAc(3)NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),1516.3679,1515.534598,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(2):T,1717,Hex(2)HexNAc(3)NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),1516.3679,1515.534598,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(2):S:NL,1717,Hex(2)HexNAc(3)NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),1516.3679,1515.534598,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(2):T:NL,1717,Hex(2)HexNAc(3)NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),Hex(2) HexNAc(3) NeuAc(2),1516.3679,1515.534598,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuAc(1):S,1718,dHex(2)Hex(2)HexNAc(3)NeuAc(1),dHex(2) Hex(2) HexNAc(3) NeuAc,dHex(2) Hex(2) HexNAc(3) NeuAc(1),1517.3957,1516.554999,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuAc(1):T,1718,dHex(2)Hex(2)HexNAc(3)NeuAc(1),dHex(2) Hex(2) HexNAc(3) NeuAc,dHex(2) Hex(2) HexNAc(3) NeuAc(1),1517.3957,1516.554999,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuAc(1):S:NL,1718,dHex(2)Hex(2)HexNAc(3)NeuAc(1),dHex(2) Hex(2) HexNAc(3) NeuAc,dHex(2) Hex(2) HexNAc(3) NeuAc(1),1517.3957,1516.554999,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuAc(1):T:NL,1718,dHex(2)Hex(2)HexNAc(3)NeuAc(1),dHex(2) Hex(2) HexNAc(3) NeuAc,dHex(2) Hex(2) HexNAc(3) NeuAc(1),1517.3957,1516.554999,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(4)Hex(2)HexNAc(3):S,1719,dHex(4)Hex(2)HexNAc(3),dHex(4) Hex(2) HexNAc(3),dHex(4) Hex(2) HexNAc(3),1518.4236,1517.5754,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(4)Hex(2)HexNAc(3):T,1719,dHex(4)Hex(2)HexNAc(3),dHex(4) Hex(2) HexNAc(3),dHex(4) Hex(2) HexNAc(3),1518.4236,1517.5754,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(4)Hex(2)HexNAc(3):S:NL,1719,dHex(4)Hex(2)HexNAc(3),dHex(4) Hex(2) HexNAc(3),dHex(4) Hex(2) HexNAc(3),1518.4236,1517.5754,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(4)Hex(2)HexNAc(3):T:NL,1719,dHex(4)Hex(2)HexNAc(3),dHex(4) Hex(2) HexNAc(3),dHex(4) Hex(2) HexNAc(3),1518.4236,1517.5754,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(1)NeuGc(1):S,1720,Hex(2)HexNAc(3)NeuAc(1)NeuGc(1),Hex(2) HexNAc(3) NeuAc NeuGc,Hex(2) HexNAc(3) NeuAc(1) NeuGc(1),1532.3673,1531.529513,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(1)NeuGc(1):T,1720,Hex(2)HexNAc(3)NeuAc(1)NeuGc(1),Hex(2) HexNAc(3) NeuAc NeuGc,Hex(2) HexNAc(3) NeuAc(1) NeuGc(1),1532.3673,1531.529513,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(1)NeuGc(1):S:NL,1720,Hex(2)HexNAc(3)NeuAc(1)NeuGc(1),Hex(2) HexNAc(3) NeuAc NeuGc,Hex(2) HexNAc(3) NeuAc(1) NeuGc(1),1532.3673,1531.529513,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
Hex(2)HexNAc(3)NeuAc(1)NeuGc(1):T:NL,1720,Hex(2)HexNAc(3)NeuAc(1)NeuGc(1),Hex(2) HexNAc(3) NeuAc NeuGc,Hex(2) HexNAc(3) NeuAc(1) NeuGc(1),1532.3673,1531.529513,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 12:00:00,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuGc(1):T,1721,dHex(2)Hex(2)HexNAc(3)NeuGc(1),dHex(2) Hex(2) HexNAc(3) NeuGc ---OR--- Hex(3) HexNAc(3) dHex NeuAc ---OR--- Hex(2) HexNAc(4) dHex Kdn,dHex(2) Hex(2) HexNAc(3) NeuGc,1533.3951,1532.549914,T,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 15:40:55,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuGc(1):S,1721,dHex(2)Hex(2)HexNAc(3)NeuGc(1),dHex(2) Hex(2) HexNAc(3) NeuGc ---OR--- Hex(3) HexNAc(3) dHex NeuAc ---OR--- Hex(2) HexNAc(4) dHex Kdn,dHex(2) Hex(2) HexNAc(3) NeuGc,1533.3951,1532.549914,S,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 15:40:55,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuGc(1):T:NL,1721,dHex(2)Hex(2)HexNAc(3)NeuGc(1),dHex(2) Hex(2) HexNAc(3) NeuGc ---OR--- Hex(3) HexNAc(3) dHex NeuAc ---OR--- Hex(2) HexNAc(4) dHex Kdn,dHex(2) Hex(2) HexNAc(3) NeuGc,1533.3951,1532.549914,T,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 15:40:55,FALSE,TRUE
dHex(2)Hex(2)HexNAc(3)NeuGc(1):S:NL,1721,dHex(2)Hex(2)HexNAc(3)NeuGc(1),dHex(2) Hex(2) HexNAc(3) NeuGc ---OR--- Hex(3) HexNAc(3) dHex NeuAc ---OR--- Hex(2) HexNAc(4) dHex Kdn,dHex(2) Hex(2) HexNAc(3) NeuGc,1533.3951,1532.549914,S,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 15:40:55,FALSE,TRUE
dHex(3)Hex(3)HexNAc(3):S,1722,dHex(3)Hex(3)HexNAc(3),dHex(3) Hex(3) HexNAc(3),dHex(3) Hex(3) HexNAc(3),1534.423,1533.570315,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
dHex(3)Hex(3)HexNAc(3):T,1722,dHex(3)Hex(3)HexNAc(3),dHex(3) Hex(3) HexNAc(3),dHex(3) Hex(3) HexNAc(3),1534.423,1533.570315,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 12:00:00,FALSE,TRUE
